year,quarter,month,location,beverage_group,tax,price,under_report
2014,2,5,Non-Berkeley,milk substitutes,Taxed,8.405477714649191,
2014,2,5,Berkeley,water,Non-taxed,.7339789214491462,
2014,2,5,Non-Berkeley,water,Non-taxed,.946063217414413,
2014,2,5,Non-Berkeley,water,Non-taxed,.6164520920282333,
2014,2,5,Non-Berkeley,water,Non-taxed,.7212977928714711,
2014,2,5,Berkeley,milk,Non-taxed,3.132900626658328,
2014,2,5,Non-Berkeley,milk,Non-taxed,3.083626726875695,
2014,2,5,Non-Berkeley,milk,Non-taxed,2.937383286406391,
2014,2,5,Non-Berkeley,milk,Non-taxed,3.018712463595453,
2014,2,5,Berkeley,soda,Non-taxed,5.668798043221568,
2014,2,5,Berkeley,soda,Non-taxed,5.810504030873385,
2014,2,5,Non-Berkeley,soda,Non-taxed,5.758470050381073,
2014,2,5,Non-Berkeley,soda,Non-taxed,6.249111107418854,
2014,2,5,Non-Berkeley,soda,Non-taxed,6.004576537788802,
2014,2,5,Berkeley,soda,Taxed,10.65965935975508,
2014,2,5,Berkeley,soda,Taxed,11.40561156026781,
2014,2,5,Non-Berkeley,soda,Taxed,11.55332232272495,
2014,2,5,Non-Berkeley,soda,Taxed,10.78265740984667,
2014,2,5,Non-Berkeley,soda,Taxed,11.6529869803449,
2014,2,5,Berkeley,fruit drinks/flavored waters,Non-taxed,11.94719260400635,
2014,2,5,Berkeley,fruit drinks/flavored waters,Non-taxed,12.13882890169777,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.03470628857221,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.29803043985898,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.8682276668368,
2014,2,5,Berkeley,fruit drinks/flavored waters,Taxed,11.75934145022711,
2014,2,5,Berkeley,fruit drinks/flavored waters,Taxed,12.26143852627055,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.90974178684037,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.59178179326974,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.58696266668085,
2014,2,5,Berkeley,milk substitutes,Non-taxed,10.10812318120061,
2014,2,5,Berkeley,milk substitutes,Non-taxed,10.69969805859391,
2014,2,5,Non-Berkeley,milk substitutes,Non-taxed,10.49451266672654,
2014,2,5,Non-Berkeley,milk substitutes,Non-taxed,11.37644619723349,
2014,2,5,Non-Berkeley,milk substitutes,Non-taxed,11.47693479216841,
2014,2,5,Berkeley,milk substitutes,Taxed,13.19688641948872,
2014,2,5,Berkeley,milk substitutes,Taxed,14.1050595438161,
2014,2,5,Non-Berkeley,milk substitutes,Taxed,13.3853540482036,
2014,2,5,Non-Berkeley,milk substitutes,Taxed,16.088603300022,
2014,2,5,Non-Berkeley,milk substitutes,Taxed,13.5194557550126,
2014,2,5,Berkeley,water,Non-taxed,3.19429484067444,
2014,2,5,Berkeley,water,Non-taxed,3.26960041960038,
2014,2,5,Non-Berkeley,water,Non-taxed,2.919882481443249,
2014,2,5,Non-Berkeley,water,Non-taxed,2.328740674546264,
2014,2,5,Non-Berkeley,water,Non-taxed,3.34545941654397,
2014,2,5,Berkeley,milk,Non-taxed,6.176937908074986,
2014,2,5,Berkeley,milk,Non-taxed,6.457586418631038,
2014,2,5,Non-Berkeley,milk,Non-taxed,6.082727112092846,
2014,2,5,Non-Berkeley,milk,Non-taxed,5.90466338651644,
2014,2,5,Non-Berkeley,milk,Non-taxed,6.022159621234993,
2014,2,6,Berkeley,soda,Non-taxed,5.555423409190303,
2014,2,6,Non-Berkeley,soda,Non-taxed,4.367699241711495,
2014,2,6,Non-Berkeley,soda,Non-taxed,6.017608769551717,
2014,2,6,Non-Berkeley,soda,Non-taxed,4.269324778842857,
2014,2,6,Berkeley,soda,Taxed,4.216354008477786,
2014,2,6,Non-Berkeley,soda,Taxed,3.089017502716282,
2014,2,6,Non-Berkeley,soda,Taxed,6.020433084818657,
2014,2,6,Non-Berkeley,soda,Taxed,3.474268282621213,
2014,2,6,Berkeley,fruit drinks/flavored waters,Non-taxed,4.775730380339081,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.277224442873888,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.308731512767281,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.111825230031776,
2014,2,6,Berkeley,fruit drinks/flavored waters,Taxed,3.273838876505083,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.332541119969939,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.408195876645404,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.259374882167,
2014,2,6,Berkeley,milk substitutes,Non-taxed,6.584339506843632,
2014,2,6,Non-Berkeley,milk substitutes,Non-taxed,6.397486345219638,
2014,2,6,Non-Berkeley,milk substitutes,Non-taxed,6.814258031583643,
2014,2,6,Non-Berkeley,milk substitutes,Non-taxed,6.118520638404251,
2014,2,6,Berkeley,milk substitutes,Taxed,4.237410327446016,
2014,2,6,Non-Berkeley,milk substitutes,Taxed,4.310224909245454,
2014,2,6,Non-Berkeley,milk substitutes,Taxed,4.272405001817905,
2014,2,6,Non-Berkeley,milk substitutes,Taxed,5.72520889104805,
2014,2,6,Berkeley,water,Non-taxed,.6707763935984186,
2014,2,6,Non-Berkeley,water,Non-taxed,.8644724233653781,
2014,2,6,Non-Berkeley,water,Non-taxed,.614556793548518,
2014,2,6,Non-Berkeley,water,Non-taxed,.5095577743412922,
2014,2,6,Berkeley,milk,Non-taxed,3.134132274496963,
2014,2,6,Non-Berkeley,milk,Non-taxed,3.055655071120198,
2014,2,6,Non-Berkeley,milk,Non-taxed,2.951267982459239,
2014,2,6,Non-Berkeley,milk,Non-taxed,3.010877661944758,
2014,2,6,Berkeley,soda,Non-taxed,5.863449949122296,
2014,2,6,Berkeley,soda,Non-taxed,6.022106844341309,
2014,2,6,Non-Berkeley,soda,Non-taxed,5.776263183547666,
2014,2,6,Non-Berkeley,soda,Non-taxed,6.209211571970026,
2014,2,6,Non-Berkeley,soda,Non-taxed,6.160395725140883,
2014,2,6,Berkeley,soda,Taxed,10.62318307770668,
2014,2,6,Berkeley,soda,Taxed,10.98336202469176,
2014,2,6,Non-Berkeley,soda,Taxed,11.0357659455354,
2014,2,6,Non-Berkeley,soda,Taxed,10.47340075014532,
2014,2,6,Non-Berkeley,soda,Taxed,11.11681389037482,
2014,2,6,Berkeley,fruit drinks/flavored waters,Non-taxed,12.23092451005627,
2014,2,6,Berkeley,fruit drinks/flavored waters,Non-taxed,12.12233865648662,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.27452001393924,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.26695268898078,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.23061004417114,
2014,2,6,Berkeley,fruit drinks/flavored waters,Taxed,11.48253362293861,
2014,2,6,Berkeley,fruit drinks/flavored waters,Taxed,12.06222065493442,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.7733328617329,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.66120964491222,
2014,2,6,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.37690252868018,
2014,2,6,Berkeley,milk substitutes,Non-taxed,10.25333765690704,
2014,2,6,Berkeley,milk substitutes,Non-taxed,10.67773669087227,
2014,2,6,Non-Berkeley,milk substitutes,Non-taxed,10.47240114002561,
2014,2,6,Non-Berkeley,milk substitutes,Non-taxed,11.78783201551108,
2014,2,6,Non-Berkeley,milk substitutes,Non-taxed,11.183318278975,
2014,2,6,Berkeley,milk substitutes,Taxed,10.91522822680818,
2014,2,6,Berkeley,milk substitutes,Taxed,13.72994927518763,
2014,2,6,Non-Berkeley,milk substitutes,Taxed,13.02884563990892,
2014,2,6,Non-Berkeley,milk substitutes,Taxed,14.71742467219006,
2014,2,6,Non-Berkeley,milk substitutes,Taxed,13.92626218114498,
2014,2,6,Berkeley,water,Non-taxed,3.449439452288318,
2014,2,6,Berkeley,water,Non-taxed,2.928697041537455,
2014,2,6,Non-Berkeley,water,Non-taxed,2.970096105868943,
2014,2,6,Non-Berkeley,water,Non-taxed,2.052039072980001,
2014,2,6,Non-Berkeley,water,Non-taxed,3.421242111596571,
2014,2,6,Berkeley,milk,Non-taxed,6.224755654891696,
2014,2,6,Berkeley,milk,Non-taxed,6.556844612145559,
2014,2,6,Non-Berkeley,milk,Non-taxed,6.141838819801754,
2014,2,6,Non-Berkeley,milk,Non-taxed,5.89689681922114,
2014,2,6,Non-Berkeley,milk,Non-taxed,6.023160501316366,
2014,3,7,Berkeley,soda,Non-taxed,5.366026727105311,
2014,3,7,Non-Berkeley,soda,Non-taxed,4.059674596892692,
2014,3,7,Non-Berkeley,soda,Non-taxed,5.098851529476913,
2014,3,7,Non-Berkeley,soda,Non-taxed,3.982100856794573,
2014,3,7,Berkeley,soda,Taxed,3.885939683580538,
2014,3,7,Non-Berkeley,soda,Taxed,3.192699946020578,
2014,3,7,Non-Berkeley,soda,Taxed,5.576085982068324,
2014,3,7,Non-Berkeley,soda,Taxed,2.882383989992936,
2014,3,7,Berkeley,fruit drinks/flavored waters,Non-taxed,4.823737647470857,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.552454114090948,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.404166622158605,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.96655115484075,
2014,3,7,Berkeley,fruit drinks/flavored waters,Taxed,2.767559516676314,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.212096772429158,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.216100642449489,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.221812224906206,
2014,3,7,Berkeley,milk substitutes,Non-taxed,6.112745036905859,
2014,3,7,Non-Berkeley,milk substitutes,Non-taxed,6.513011472867134,
2014,3,7,Non-Berkeley,milk substitutes,Non-taxed,5.726282995778965,
2014,3,7,Non-Berkeley,milk substitutes,Non-taxed,5.586454811332641,
2014,3,7,Berkeley,milk substitutes,Taxed,4.083597985771572,
2014,3,7,Non-Berkeley,milk substitutes,Taxed,4.624598946712314,
2014,3,7,Non-Berkeley,milk substitutes,Taxed,5.726546877024006,
2014,3,7,Non-Berkeley,milk substitutes,Taxed,5.255117881365551,
2014,3,7,Berkeley,water,Non-taxed,.625894856990992,
2014,3,7,Non-Berkeley,water,Non-taxed,.7972034334380206,
2014,3,7,Non-Berkeley,water,Non-taxed,.7409943339552324,
2014,3,7,Non-Berkeley,water,Non-taxed,.4742167175325933,
2014,3,7,Berkeley,milk,Non-taxed,3.127261952784863,
2014,3,7,Non-Berkeley,milk,Non-taxed,3.027062185499948,
2014,3,7,Non-Berkeley,milk,Non-taxed,2.92785179426102,
2014,3,7,Non-Berkeley,milk,Non-taxed,2.993588095063497,
2014,3,7,Berkeley,soda,Non-taxed,5.898886878357017,
2014,3,7,Berkeley,soda,Non-taxed,5.962717627892992,
2014,3,7,Non-Berkeley,soda,Non-taxed,5.689161390713385,
2014,3,7,Non-Berkeley,soda,Non-taxed,6.034759780203097,
2014,3,7,Non-Berkeley,soda,Non-taxed,5.698247315171789,
2014,3,7,Berkeley,soda,Taxed,10.94734044483942,
2014,3,7,Berkeley,soda,Taxed,11.42116182745331,
2014,3,7,Non-Berkeley,soda,Taxed,11.16331147538673,
2014,3,7,Non-Berkeley,soda,Taxed,10.93120563577633,
2014,3,7,Non-Berkeley,soda,Taxed,11.58574346156048,
2014,3,7,Berkeley,fruit drinks/flavored waters,Non-taxed,11.88486195902252,
2014,3,7,Berkeley,fruit drinks/flavored waters,Non-taxed,12.08063307518815,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.81636357268834,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,10.95744586268681,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.76746752402868,
2014,3,7,Berkeley,fruit drinks/flavored waters,Taxed,11.7378728930264,
2014,3,7,Berkeley,fruit drinks/flavored waters,Taxed,12.25924266582602,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.99425276829019,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.62483034826048,
2014,3,7,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.87165552707216,
2014,3,7,Berkeley,milk substitutes,Non-taxed,10.23277444037089,
2014,3,7,Berkeley,milk substitutes,Non-taxed,10.76172173357446,
2014,3,7,Non-Berkeley,milk substitutes,Non-taxed,10.37783284747507,
2014,3,7,Non-Berkeley,milk substitutes,Non-taxed,11.42135448359156,
2014,3,7,Non-Berkeley,milk substitutes,Non-taxed,11.06334744525542,
2014,3,7,Berkeley,milk substitutes,Taxed,11.7954759558949,
2014,3,7,Berkeley,milk substitutes,Taxed,13.73658328090685,
2014,3,7,Non-Berkeley,milk substitutes,Taxed,13.37389683253885,
2014,3,7,Non-Berkeley,milk substitutes,Taxed,15.69970160620648,
2014,3,7,Non-Berkeley,milk substitutes,Taxed,13.44755051063066,
2014,3,7,Berkeley,water,Non-taxed,3.42872042388885,
2014,3,7,Berkeley,water,Non-taxed,3.117495692346947,
2014,3,7,Non-Berkeley,water,Non-taxed,2.833688193683329,
2014,3,7,Non-Berkeley,water,Non-taxed,2.254036470340556,
2014,3,7,Non-Berkeley,water,Non-taxed,3.217669724959793,
2014,3,7,Berkeley,milk,Non-taxed,6.108374741565315,
2014,3,7,Berkeley,milk,Non-taxed,6.450846458134259,
2014,3,7,Non-Berkeley,milk,Non-taxed,5.992053457172867,
2014,3,7,Non-Berkeley,milk,Non-taxed,5.843064748815118,
2014,3,7,Non-Berkeley,milk,Non-taxed,5.991894719784791,
2014,3,8,Berkeley,soda,Non-taxed,4.668547709773732,
2014,3,8,Non-Berkeley,soda,Non-taxed,3.831201858208114,
2014,3,8,Non-Berkeley,soda,Non-taxed,4.400020350910435,
2014,3,8,Non-Berkeley,soda,Non-taxed,4.113000624162238,
2014,3,8,Berkeley,soda,Taxed,3.82919542391278,
2014,3,8,Non-Berkeley,soda,Taxed,3.069153698800711,
2014,3,8,Non-Berkeley,soda,Taxed,2.886555840844851,
2014,3,8,Non-Berkeley,soda,Taxed,3.176748357095971,
2014,3,8,Berkeley,fruit drinks/flavored waters,Non-taxed,5.411415864036792,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.847422059982057,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.996195584327873,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.610135731078793,
2014,3,8,Berkeley,fruit drinks/flavored waters,Taxed,3.864634646752028,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.569340686904847,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.583426311134781,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.491743967904668,
2014,3,8,Berkeley,milk substitutes,Non-taxed,6.118349086244297,
2014,3,8,Non-Berkeley,milk substitutes,Non-taxed,6.365556655191534,
2014,3,8,Non-Berkeley,milk substitutes,Non-taxed,6.19943052957395,
2014,3,8,Non-Berkeley,milk substitutes,Non-taxed,6.074679480892297,
2014,3,8,Berkeley,milk substitutes,Taxed,5.728695103959822,
2014,3,8,Non-Berkeley,milk substitutes,Taxed,6.286789539329318,
2014,3,8,Non-Berkeley,milk substitutes,Taxed,6.333630679390245,
2014,3,8,Non-Berkeley,milk substitutes,Taxed,5.386298325368809,
2014,3,8,Berkeley,water,Non-taxed,.8642301179132135,
2014,3,8,Non-Berkeley,water,Non-taxed,.7793283107159336,
2014,3,8,Non-Berkeley,water,Non-taxed,.6608212826430854,
2014,3,8,Non-Berkeley,water,Non-taxed,.7212441858105629,
2014,3,8,Berkeley,milk,Non-taxed,3.128045021542378,
2014,3,8,Non-Berkeley,milk,Non-taxed,3.030418720645601,
2014,3,8,Non-Berkeley,milk,Non-taxed,2.897046458658446,
2014,3,8,Non-Berkeley,milk,Non-taxed,2.971868168163781,
2014,3,8,Berkeley,soda,Non-taxed,5.172337089302343,
2014,3,8,Berkeley,soda,Non-taxed,5.219939416165849,
2014,3,8,Non-Berkeley,soda,Non-taxed,5.231932188961936,
2014,3,8,Non-Berkeley,soda,Non-taxed,5.85217402923009,
2014,3,8,Non-Berkeley,soda,Non-taxed,5.211006570076075,
2014,3,8,Berkeley,soda,Taxed,10.659391878941,
2014,3,8,Berkeley,soda,Taxed,11.08071065858242,
2014,3,8,Non-Berkeley,soda,Taxed,11.04669655855227,
2014,3,8,Non-Berkeley,soda,Taxed,10.43090491471842,
2014,3,8,Non-Berkeley,soda,Taxed,11.37325137145885,
2014,3,8,Berkeley,fruit drinks/flavored waters,Non-taxed,12.04389096697798,
2014,3,8,Berkeley,fruit drinks/flavored waters,Non-taxed,12.13365700408861,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.14251336801296,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.46344775404211,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.1229561640934,
2014,3,8,Berkeley,fruit drinks/flavored waters,Taxed,11.36489641216201,
2014,3,8,Berkeley,fruit drinks/flavored waters,Taxed,12.35945058682171,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.87277775359014,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.3500559761383,
2014,3,8,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.6861941692798,
2014,3,8,Berkeley,milk substitutes,Non-taxed,10.00879668734258,
2014,3,8,Berkeley,milk substitutes,Non-taxed,10.77593752485896,
2014,3,8,Non-Berkeley,milk substitutes,Non-taxed,10.36325252073856,
2014,3,8,Non-Berkeley,milk substitutes,Non-taxed,11.17798652794899,
2014,3,8,Non-Berkeley,milk substitutes,Non-taxed,11.39867787837695,
2014,3,8,Berkeley,milk substitutes,Taxed,11.28485245546283,
2014,3,8,Berkeley,milk substitutes,Taxed,12.85121445696475,
2014,3,8,Non-Berkeley,milk substitutes,Taxed,12.35423999142131,
2014,3,8,Non-Berkeley,milk substitutes,Taxed,15.39985749801627,
2014,3,8,Non-Berkeley,milk substitutes,Taxed,12.70610483521813,
2014,3,8,Berkeley,water,Non-taxed,3.221572715997284,
2014,3,8,Berkeley,water,Non-taxed,2.948256600180006,
2014,3,8,Non-Berkeley,water,Non-taxed,2.702803219035227,
2014,3,8,Non-Berkeley,water,Non-taxed,2.153460160919528,
2014,3,8,Non-Berkeley,water,Non-taxed,3.419952741202301,
2014,3,8,Berkeley,milk,Non-taxed,6.131860642608939,
2014,3,8,Berkeley,milk,Non-taxed,6.501176202723585,
2014,3,8,Non-Berkeley,milk,Non-taxed,6.011431701777433,
2014,3,8,Non-Berkeley,milk,Non-taxed,5.865328546940559,
2014,3,8,Non-Berkeley,milk,Non-taxed,5.99771815116542,
2014,3,9,Berkeley,soda,Non-taxed,4.896525871972718,
2014,3,9,Non-Berkeley,soda,Non-taxed,4.237820974802169,
2014,3,9,Non-Berkeley,soda,Non-taxed,4.778434033564241,
2014,3,9,Non-Berkeley,soda,Non-taxed,4.411880342150336,
2014,3,9,Berkeley,soda,Taxed,3.727238973306568,
2014,3,9,Non-Berkeley,soda,Taxed,3.467465779005816,
2014,3,9,Non-Berkeley,soda,Taxed,3.025249665995447,
2014,3,9,Non-Berkeley,soda,Taxed,3.318655969261189,
2014,3,9,Berkeley,fruit drinks/flavored waters,Non-taxed,5.62882211773965,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.883560547867836,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.675539763769415,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.154404072154173,
2014,3,9,Berkeley,fruit drinks/flavored waters,Taxed,3.27359154508328,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.532583420532032,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.47971871092922,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.22740187614031,
2014,3,9,Berkeley,milk substitutes,Non-taxed,6.813174712106075,
2014,3,9,Non-Berkeley,milk substitutes,Non-taxed,5.972041057347194,
2014,3,9,Non-Berkeley,milk substitutes,Non-taxed,6.84956228450599,
2014,3,9,Non-Berkeley,milk substitutes,Non-taxed,6.50306851680992,
2014,3,9,Berkeley,milk substitutes,Taxed,4.434295464370242,
2014,3,9,Non-Berkeley,milk substitutes,Taxed,4.20297067663964,
2014,3,9,Non-Berkeley,milk substitutes,Taxed,5.546117359211849,
2014,3,9,Non-Berkeley,milk substitutes,Taxed,4.50421279766912,
2014,3,9,Berkeley,water,Non-taxed,.8916569990189085,
2014,3,9,Non-Berkeley,water,Non-taxed,.8479614296373219,
2014,3,9,Non-Berkeley,water,Non-taxed,.7478477281186975,
2014,3,9,Non-Berkeley,water,Non-taxed,.72163159674141,
2014,3,9,Berkeley,milk,Non-taxed,3.08907928177537,
2014,3,9,Non-Berkeley,milk,Non-taxed,3.035136811906605,
2014,3,9,Non-Berkeley,milk,Non-taxed,2.909727057942021,
2014,3,9,Non-Berkeley,milk,Non-taxed,2.968823748880103,
2014,3,9,Berkeley,soda,Non-taxed,5.641431772626015,
2014,3,9,Berkeley,soda,Non-taxed,5.764914163976476,
2014,3,9,Non-Berkeley,soda,Non-taxed,5.585985152112883,
2014,3,9,Non-Berkeley,soda,Non-taxed,6.206674196793974,
2014,3,9,Non-Berkeley,soda,Non-taxed,6.289094807041273,
2014,3,9,Berkeley,soda,Taxed,11.28385295138893,
2014,3,9,Berkeley,soda,Taxed,11.31092299268891,
2014,3,9,Non-Berkeley,soda,Taxed,11.31506863188641,
2014,3,9,Non-Berkeley,soda,Taxed,10.3937939346163,
2014,3,9,Non-Berkeley,soda,Taxed,12.10308162419279,
2014,3,9,Berkeley,fruit drinks/flavored waters,Non-taxed,12.25507073091939,
2014,3,9,Berkeley,fruit drinks/flavored waters,Non-taxed,12.22007544136162,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.20365859682579,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.6036835589395,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,13.38605709148008,
2014,3,9,Berkeley,fruit drinks/flavored waters,Taxed,11.6426254331241,
2014,3,9,Berkeley,fruit drinks/flavored waters,Taxed,12.01006293277567,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.7822606401708,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.49341234217364,
2014,3,9,Non-Berkeley,fruit drinks/flavored waters,Taxed,12.00990411349359,
2014,3,9,Berkeley,milk substitutes,Non-taxed,10.99278769610381,
2014,3,9,Berkeley,milk substitutes,Non-taxed,11.16131775486897,
2014,3,9,Non-Berkeley,milk substitutes,Non-taxed,10.73515866828863,
2014,3,9,Non-Berkeley,milk substitutes,Non-taxed,11.74911180692426,
2014,3,9,Non-Berkeley,milk substitutes,Non-taxed,11.0687752147618,
2014,3,9,Berkeley,milk substitutes,Taxed,11.59591999892121,
2014,3,9,Berkeley,milk substitutes,Taxed,13.72402196400347,
2014,3,9,Non-Berkeley,milk substitutes,Taxed,13.61235010509177,
2014,3,9,Non-Berkeley,milk substitutes,Taxed,14.82555739524167,
2014,3,9,Non-Berkeley,milk substitutes,Taxed,22.29296988585105,
2014,3,9,Berkeley,water,Non-taxed,3.36289776408662,
2014,3,9,Berkeley,water,Non-taxed,3.111064963275988,
2014,3,9,Non-Berkeley,water,Non-taxed,2.846571499608889,
2014,3,9,Non-Berkeley,water,Non-taxed,2.250347262267849,
2014,3,9,Non-Berkeley,water,Non-taxed,3.607962423360415,
2014,3,9,Berkeley,milk,Non-taxed,6.26769089625871,
2014,3,9,Berkeley,milk,Non-taxed,6.563235307597689,
2014,3,9,Non-Berkeley,milk,Non-taxed,6.112217693008392,
2014,3,9,Non-Berkeley,milk,Non-taxed,6.03814935375633,
2014,3,9,Non-Berkeley,milk,Non-taxed,5.877610292717228,
2014,4,10,Berkeley,soda,Non-taxed,4.702521551597308,
2014,4,10,Non-Berkeley,soda,Non-taxed,3.696125939867203,
2014,4,10,Non-Berkeley,soda,Non-taxed,3.971907415094093,
2014,4,10,Non-Berkeley,soda,Non-taxed,3.494026311011133,
2014,4,10,Berkeley,soda,Taxed,3.731714496900571,
2014,4,10,Non-Berkeley,soda,Taxed,3.467028230950472,
2014,4,10,Non-Berkeley,soda,Taxed,4.898602428484106,
2014,4,10,Non-Berkeley,soda,Taxed,3.009355062765354,
2014,4,10,Berkeley,fruit drinks/flavored waters,Non-taxed,4.777568914021834,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.52117265734299,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.544182272123708,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.084263011137534,
2014,4,10,Berkeley,fruit drinks/flavored waters,Taxed,2.456090227201341,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.249636392837703,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.132847020637831,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.027637201447479,
2014,4,10,Berkeley,milk substitutes,Non-taxed,6.050696080244564,
2014,4,10,Non-Berkeley,milk substitutes,Non-taxed,5.550324174872109,
2014,4,10,Non-Berkeley,milk substitutes,Non-taxed,6.643332437441577,
2014,4,10,Non-Berkeley,milk substitutes,Non-taxed,5.843589981674704,
2014,4,10,Berkeley,milk substitutes,Taxed,7.87960600203613,
2014,4,10,Non-Berkeley,milk substitutes,Taxed,9.696877725407097,
2014,4,10,Non-Berkeley,milk substitutes,Taxed,7.365179582540724,
2014,4,10,Non-Berkeley,milk substitutes,Taxed,6.257917548855997,
2014,4,10,Berkeley,water,Non-taxed,1.008179474974768,
2014,4,10,Non-Berkeley,water,Non-taxed,.914364751346074,
2014,4,10,Non-Berkeley,water,Non-taxed,.8747545855385287,
2014,4,10,Non-Berkeley,water,Non-taxed,.8413352646094727,
2014,4,10,Berkeley,milk,Non-taxed,3.115910453048429,
2014,4,10,Non-Berkeley,milk,Non-taxed,3.022655831703769,
2014,4,10,Non-Berkeley,milk,Non-taxed,2.907307794365207,
2014,4,10,Non-Berkeley,milk,Non-taxed,2.978139420492632,
2014,4,10,Berkeley,soda,Non-taxed,5.086248503833873,
2014,4,10,Berkeley,soda,Non-taxed,5.402746970781465,
2014,4,10,Non-Berkeley,soda,Non-taxed,5.245347689103136,
2014,4,10,Non-Berkeley,soda,Non-taxed,5.78080904653543,
2014,4,10,Non-Berkeley,soda,Non-taxed,5.070626749627404,
2014,4,10,Berkeley,soda,Taxed,11.0057105123859,
2014,4,10,Berkeley,soda,Taxed,11.09878912184863,
2014,4,10,Non-Berkeley,soda,Taxed,11.48727764330251,
2014,4,10,Non-Berkeley,soda,Taxed,10.63134935931106,
2014,4,10,Non-Berkeley,soda,Taxed,11.54520500630111,
2014,4,10,Berkeley,fruit drinks/flavored waters,Non-taxed,12.03321664700738,
2014,4,10,Berkeley,fruit drinks/flavored waters,Non-taxed,12.08909148563654,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.36952579887163,
